trt,ex,em,eems,abs
Thomas Fire Ash,260,468,2.3884043110000004,0.24568349709523807
Thomas Fire Ash,260,470,2.521241519,0.24568349709523807
Thomas Fire Ash,260,472,2.4444905999999995,0.24568349709523807
Thomas Fire Ash,260,474,2.2498744349999997,0.24568349709523807
Thomas Fire Ash,260,476,2.593994396,0.24568349709523807
Thomas Fire Ash,260,478,2.1634724629999997,0.24568349709523807
Thomas Fire Ash,260,480,2.061575285,0.24568349709523807
Thomas Fire Ash,260,482,1.8354277679999997,0.24568349709523807
Thomas Fire Ash,260,484,1.9035917820000003,0.24568349709523807
Thomas Fire Ash,260,486,1.7276152920000003,0.24568349709523807
Thomas Fire Ash,260,488,1.8226529129999998,0.24568349709523807
Thomas Fire Ash,260,490,1.6397610400000002,0.24568349709523807
Thomas Fire Ash,260,492,1.7829009340000002,0.24568349709523807
Thomas Fire Ash,260,494,1.7780931819999997,0.24568349709523807
Thomas Fire Ash,260,496,1.5454958420000002,0.24568349709523807
Thomas Fire Ash,260,498,1.3849265489999998,0.24568349709523807
Thomas Fire Ash,260,500,NA,0.24568349709523807
Thomas Fire Ash,260,502,NA,0.24568349709523807
Thomas Fire Ash,260,504,NA,0.24568349709523807
Thomas Fire Ash,260,506,NA,0.24568349709523807
Thomas Fire Ash,260,508,NA,0.24568349709523807
Thomas Fire Ash,260,510,NA,0.24568349709523807
Thomas Fire Ash,260,512,NA,0.24568349709523807
Thomas Fire Ash,260,514,NA,0.24568349709523807
Thomas Fire Ash,260,516,NA,0.24568349709523807
Thomas Fire Ash,260,518,NA,0.24568349709523807
Thomas Fire Ash,260,520,NA,0.24568349709523807
Thomas Fire Ash,260,522,NA,0.24568349709523807
Thomas Fire Ash,260,524,NA,0.24568349709523807
Thomas Fire Ash,260,526,NA,0.24568349709523807
Thomas Fire Ash,260,528,NA,0.24568349709523807
Thomas Fire Ash,260,530,NA,0.24568349709523807
Thomas Fire Ash,260,532,NA,0.24568349709523807
Thomas Fire Ash,260,534,NA,0.24568349709523807
Thomas Fire Ash,260,536,NA,0.24568349709523807
Thomas Fire Ash,260,538,NA,0.24568349709523807
Thomas Fire Ash,260,540,NA,0.24568349709523807
Thomas Fire Ash,260,542,NA,0.24568349709523807
Thomas Fire Ash,260,544,0.7165621809999996,0.24568349709523807
Thomas Fire Ash,260,546,0.7506592009999999,0.24568349709523807
Thomas Fire Ash,260,548,0.6629545110000001,0.24568349709523807
Thomas Fire Ash,260,550,0.7499261240000004,0.24568349709523807
Thomas Fire Ash,260,552,NA,0.24568349709523807
Thomas Fire Ash,260,554,NA,0.24568349709523807
Thomas Fire Ash,260,556,NA,0.24568349709523807
Thomas Fire Ash,260,558,NA,0.24568349709523807
Thomas Fire Ash,260,560,NA,0.24568349709523807
Thomas Fire Ash,260,562,NA,0.24568349709523807
Thomas Fire Ash,260,564,NA,0.24568349709523807
Thomas Fire Ash,260,566,NA,0.24568349709523807
Thomas Fire Ash,260,568,NA,0.24568349709523807
Thomas Fire Ash,260,570,NA,0.24568349709523807
Thomas Fire Ash,260,572,NA,0.24568349709523807
Thomas Fire Ash,260,574,NA,0.24568349709523807
Thomas Fire Ash,260,576,NA,0.24568349709523807
Thomas Fire Ash,260,578,NA,0.24568349709523807
Thomas Fire Ash,260,580,NA,0.24568349709523807
Thomas Fire Ash,260,582,NA,0.24568349709523807
Thomas Fire Ash,260,584,NA,0.24568349709523807
Thomas Fire Ash,260,586,NA,0.24568349709523807
Thomas Fire Ash,260,588,NA,0.24568349709523807
Thomas Fire Ash,260,590,NA,0.24568349709523807
Thomas Fire Ash,260,592,NA,0.24568349709523807
Thomas Fire Ash,260,594,NA,0.24568349709523807
Thomas Fire Ash,260,596,0.4138590099999999,0.24568349709523807
Thomas Fire Ash,260,598,0.30425625700000003,0.24568349709523807
Thomas Fire Ash,260,600,0.45186006700000014,0.24568349709523807
Thomas Fire Ash,265,300,NA,0.2658194970952381
Thomas Fire Ash,265,302,NA,0.2658194970952381
Thomas Fire Ash,265,304,NA,0.2658194970952381
Thomas Fire Ash,265,306,NA,0.2658194970952381
Thomas Fire Ash,265,308,0.17270567400000003,0.2658194970952381
Thomas Fire Ash,265,310,0.22762881999999995,0.2658194970952381
Thomas Fire Ash,265,312,0.05655895,0.2658194970952381
Thomas Fire Ash,265,314,0.10281033800000006,0.2658194970952381
Thomas Fire Ash,265,316,0.267021983,0.2658194970952381
Thomas Fire Ash,265,318,0.20651975700000003,0.2658194970952381
Thomas Fire Ash,265,320,0.21273887299999994,0.2658194970952381
Thomas Fire Ash,265,322,0.500595348,0.2658194970952381
Thomas Fire Ash,265,324,0.11457308999999993,0.2658194970952381
Thomas Fire Ash,265,326,0.291443463,0.2658194970952381
Thomas Fire Ash,265,328,0.5042574839999998,0.2658194970952381
Thomas Fire Ash,265,330,0.36319354700000006,0.2658194970952381
Thomas Fire Ash,265,332,0.50017574,0.2658194970952381
Thomas Fire Ash,265,334,0.48601307000000005,0.2658194970952381
Thomas Fire Ash,265,336,0.4238899420000002,0.2658194970952381
Thomas Fire Ash,265,338,0.6885844609999998,0.2658194970952381
Thomas Fire Ash,265,340,0.7696733340000002,0.2658194970952381
Thomas Fire Ash,265,342,0.718188351,0.2658194970952381
Thomas Fire Ash,265,344,0.925154467,0.2658194970952381
Thomas Fire Ash,265,346,0.7760613210000002,0.2658194970952381
Thomas Fire Ash,265,348,0.9591717659999999,0.2658194970952381
Thomas Fire Ash,265,350,1.232336408,0.2658194970952381
Thomas Fire Ash,265,352,1.0489439530000002,0.2658194970952381
Thomas Fire Ash,265,354,1.484802502,0.2658194970952381
Thomas Fire Ash,265,356,1.332991217,0.2658194970952381
Thomas Fire Ash,265,358,1.479130471,0.2658194970952381
Thomas Fire Ash,265,360,1.4902698319999996,0.2658194970952381
Thomas Fire Ash,265,362,1.7642490409999998,0.2658194970952381
Thomas Fire Ash,265,364,1.8294143319999998,0.2658194970952381
Thomas Fire Ash,265,366,2.0685680300000002,0.2658194970952381
Thomas Fire Ash,265,368,2.054438664,0.2658194970952381
Thomas Fire Ash,265,370,2.1275598700000002,0.2658194970952381
Thomas Fire Ash,265,372,2.056868539,0.2658194970952381
Thomas Fire Ash,265,374,2.2968009719999998,0.2658194970952381
Thomas Fire Ash,265,376,2.3657463369999996,0.2658194970952381
Thomas Fire Ash,265,378,2.751577404,0.2658194970952381
Thomas Fire Ash,265,380,2.5068957019999996,0.2658194970952381
Thomas Fire Ash,265,382,2.466441022,0.2658194970952381
Thomas Fire Ash,265,384,2.570572901,0.2658194970952381
Thomas Fire Ash,265,386,2.6257071840000004,0.2658194970952381
Thomas Fire Ash,265,388,2.855403605,0.2658194970952381
Thomas Fire Ash,265,390,2.874456051,0.2658194970952381
Thomas Fire Ash,265,392,3.0462500310000005,0.2658194970952381
Thomas Fire Ash,265,394,3.087919495,0.2658194970952381
Thomas Fire Ash,265,396,2.941908724,0.2658194970952381
Thomas Fire Ash,265,398,3.1358903270000003,0.2658194970952381
Thomas Fire Ash,265,400,3.2834940510000004,0.2658194970952381
Thomas Fire Ash,265,402,3.4147008380000003,0.2658194970952381
Thomas Fire Ash,265,404,3.3944310449999997,0.2658194970952381
Thomas Fire Ash,265,406,3.2158604969999995,0.2658194970952381
Thomas Fire Ash,265,408,3.442570867,0.2658194970952381
Thomas Fire Ash,265,410,3.3577821889999995,0.2658194970952381
Thomas Fire Ash,265,412,3.364178,0.2658194970952381
Thomas Fire Ash,265,414,3.5671093600000003,0.2658194970952381
Thomas Fire Ash,265,416,3.8081320140000003,0.2658194970952381
Thomas Fire Ash,265,418,3.6004917799999996,0.2658194970952381
Thomas Fire Ash,265,420,3.476326245,0.2658194970952381
Thomas Fire Ash,265,422,3.6591441369999997,0.2658194970952381
Thomas Fire Ash,265,424,3.355246085,0.2658194970952381
Thomas Fire Ash,265,426,3.4604191589999997,0.2658194970952381
Thomas Fire Ash,265,428,3.725307074,0.2658194970952381
Thomas Fire Ash,265,430,3.5536193420000006,0.2658194970952381
Thomas Fire Ash,265,432,3.256839836,0.2658194970952381
Thomas Fire Ash,265,434,3.2156065409999997,0.2658194970952381
Thomas Fire Ash,265,436,3.143860788,0.2658194970952381
Thomas Fire Ash,265,438,3.1825095770000003,0.2658194970952381
Thomas Fire Ash,265,440,3.088116834,0.2658194970952381
Thomas Fire Ash,265,442,3.463644534,0.2658194970952381
Thomas Fire Ash,265,444,3.2911980599999997,0.2658194970952381
Thomas Fire Ash,265,446,3.001043061,0.2658194970952381
Thomas Fire Ash,265,448,3.098035739,0.2658194970952381
Thomas Fire Ash,265,450,3.1004806119999997,0.2658194970952381
Thomas Fire Ash,265,452,2.6751076670000002,0.2658194970952381
Thomas Fire Ash,265,454,2.755638832,0.2658194970952381
Thomas Fire Ash,265,456,2.4882506309999997,0.2658194970952381
Thomas Fire Ash,265,458,2.905719629,0.2658194970952381
Thomas Fire Ash,265,460,2.501951595,0.2658194970952381
Thomas Fire Ash,265,462,2.571531265,0.2658194970952381
Thomas Fire Ash,265,464,2.495140355,0.2658194970952381
Thomas Fire Ash,265,466,2.694880724,0.2658194970952381
Thomas Fire Ash,265,468,2.414459357,0.2658194970952381
Thomas Fire Ash,265,470,2.515991021,0.2658194970952381
Thomas Fire Ash,265,472,2.3154199409999996,0.2658194970952381
Thomas Fire Ash,265,474,2.1024960970000004,0.2658194970952381
Thomas Fire Ash,265,476,2.5412628239999995,0.2658194970952381
Thomas Fire Ash,265,478,2.1406061380000003,0.2658194970952381
Thomas Fire Ash,265,480,2.1757511270000003,0.2658194970952381
Thomas Fire Ash,265,482,2.265988644,0.2658194970952381
Thomas Fire Ash,265,484,1.8375569070000002,0.2658194970952381
Thomas Fire Ash,265,486,2.060940423,0.2658194970952381
Thomas Fire Ash,265,488,1.778134192,0.2658194970952381
Thomas Fire Ash,265,490,1.8044894210000004,0.2658194970952381
Thomas Fire Ash,265,492,1.65521596,0.2658194970952381
Thomas Fire Ash,265,494,1.5001147230000003,0.2658194970952381
Thomas Fire Ash,265,496,1.67768468,0.2658194970952381
Thomas Fire Ash,265,498,1.6794620659999997,0.2658194970952381
Thomas Fire Ash,265,500,1.8041445249999994,0.2658194970952381
Thomas Fire Ash,265,502,1.2821467100000001,0.2658194970952381
Thomas Fire Ash,265,504,1.265124159,0.2658194970952381
Thomas Fire Ash,265,506,1.4362710290000003,0.2658194970952381
Thomas Fire Ash,265,508,1.416908812,0.2658194970952381
Thomas Fire Ash,265,510,NA,0.2658194970952381
Thomas Fire Ash,265,512,NA,0.2658194970952381
Thomas Fire Ash,265,514,NA,0.2658194970952381
Thomas Fire Ash,265,516,NA,0.2658194970952381
Thomas Fire Ash,265,518,NA,0.2658194970952381
Thomas Fire Ash,265,520,NA,0.2658194970952381
Thomas Fire Ash,265,522,NA,0.2658194970952381
Thomas Fire Ash,265,524,NA,0.2658194970952381
Thomas Fire Ash,265,526,NA,0.2658194970952381
Thomas Fire Ash,265,528,NA,0.2658194970952381
Thomas Fire Ash,265,530,NA,0.2658194970952381
Thomas Fire Ash,265,532,NA,0.2658194970952381
Thomas Fire Ash,265,534,NA,0.2658194970952381
Thomas Fire Ash,265,536,NA,0.2658194970952381
Thomas Fire Ash,265,538,NA,0.2658194970952381
Thomas Fire Ash,265,540,NA,0.2658194970952381
Thomas Fire Ash,265,542,NA,0.2658194970952381
Thomas Fire Ash,265,544,NA,0.2658194970952381
Thomas Fire Ash,265,546,NA,0.2658194970952381
Thomas Fire Ash,265,548,NA,0.2658194970952381
Thomas Fire Ash,265,550,NA,0.2658194970952381
Thomas Fire Ash,265,552,NA,0.2658194970952381
Thomas Fire Ash,265,554,0.604218366,0.2658194970952381
Thomas Fire Ash,265,556,0.619681076,0.2658194970952381
Thomas Fire Ash,265,558,0.7619159199999999,0.2658194970952381
Thomas Fire Ash,265,560,0.6495685869999996,0.2658194970952381
Thomas Fire Ash,265,562,0.6012437900000003,0.2658194970952381
Thomas Fire Ash,265,564,NA,0.2658194970952381
Thomas Fire Ash,265,566,NA,0.2658194970952381
Thomas Fire Ash,265,568,NA,0.2658194970952381
Thomas Fire Ash,265,570,NA,0.2658194970952381
Thomas Fire Ash,265,572,NA,0.2658194970952381
Thomas Fire Ash,265,574,NA,0.2658194970952381
Thomas Fire Ash,265,576,NA,0.2658194970952381
Thomas Fire Ash,265,578,NA,0.2658194970952381
Thomas Fire Ash,265,580,NA,0.2658194970952381
Thomas Fire Ash,265,582,NA,0.2658194970952381
Thomas Fire Ash,265,584,NA,0.2658194970952381
Thomas Fire Ash,265,586,NA,0.2658194970952381
Thomas Fire Ash,265,588,NA,0.2658194970952381
Thomas Fire Ash,265,590,NA,0.2658194970952381
Thomas Fire Ash,265,592,NA,0.2658194970952381
Thomas Fire Ash,265,594,NA,0.2658194970952381
Thomas Fire Ash,265,596,NA,0.2658194970952381
Thomas Fire Ash,265,598,NA,0.2658194970952381
Thomas Fire Ash,265,600,NA,0.2658194970952381
Thomas Fire Ash,270,300,NA,0.275476925095238
Thomas Fire Ash,270,302,NA,0.275476925095238
Thomas Fire Ash,270,304,NA,0.275476925095238
Thomas Fire Ash,270,306,NA,0.275476925095238
Thomas Fire Ash,270,308,NA,0.275476925095238
Thomas Fire Ash,270,310,NA,0.275476925095238
Thomas Fire Ash,270,312,NA,0.275476925095238
Thomas Fire Ash,270,314,NA,0.275476925095238
Thomas Fire Ash,270,316,0.1776937140000001,0.275476925095238
Thomas Fire Ash,270,318,0.3192782919999999,0.275476925095238
Thomas Fire Ash,270,320,0.22682553700000008,0.275476925095238
Thomas Fire Ash,270,322,0.15722676800000013,0.275476925095238
Thomas Fire Ash,270,324,0.27442510499999995,0.275476925095238
Thomas Fire Ash,270,326,0.14947759799999982,0.275476925095238
Thomas Fire Ash,270,328,0.3536745510000001,0.275476925095238
Thomas Fire Ash,270,330,0.3946146759999998,0.275476925095238
Thomas Fire Ash,270,332,0.5106618190000003,0.275476925095238
Thomas Fire Ash,270,334,0.5970001679999999,0.275476925095238
Thomas Fire Ash,270,336,0.6406605400000001,0.275476925095238
Thomas Fire Ash,270,338,0.5011556839999998,0.275476925095238
Thomas Fire Ash,270,340,0.6873674030000001,0.275476925095238
Thomas Fire Ash,270,342,0.4945076570000002,0.275476925095238
Thomas Fire Ash,270,344,0.9242398700000001,0.275476925095238
Thomas Fire Ash,270,346,0.9088092959999998,0.275476925095238
Thomas Fire Ash,270,348,0.9504847009999997,0.275476925095238
Thomas Fire Ash,270,350,1.0786998719999996,0.275476925095238
Thomas Fire Ash,270,352,1.031491699,0.275476925095238
Thomas Fire Ash,270,354,1.128260548,0.275476925095238
Thomas Fire Ash,270,356,1.580560689,0.275476925095238
Thomas Fire Ash,270,358,1.717201481,0.275476925095238
Thomas Fire Ash,270,360,1.643640322,0.275476925095238
Thomas Fire Ash,270,362,1.9921588359999998,0.275476925095238
Thomas Fire Ash,270,364,1.8710303490000002,0.275476925095238
Thomas Fire Ash,270,366,2.1353256760000003,0.275476925095238
Thomas Fire Ash,270,368,1.948508392,0.275476925095238
Thomas Fire Ash,270,370,2.353205418,0.275476925095238
Thomas Fire Ash,270,372,2.415802055,0.275476925095238
Thomas Fire Ash,270,374,2.2229793000000004,0.275476925095238
Thomas Fire Ash,270,376,2.612017325,0.275476925095238
Thomas Fire Ash,270,378,2.51382592,0.275476925095238
Thomas Fire Ash,270,380,2.6464145539999997,0.275476925095238
Thomas Fire Ash,270,382,2.63601631,0.275476925095238
Thomas Fire Ash,270,384,2.9572773710000004,0.275476925095238
Thomas Fire Ash,270,386,2.761783246,0.275476925095238
Thomas Fire Ash,270,388,2.916425364,0.275476925095238
Thomas Fire Ash,270,390,3.277644804,0.275476925095238
Thomas Fire Ash,270,392,2.863721812,0.275476925095238
Thomas Fire Ash,270,394,3.195283165,0.275476925095238
Thomas Fire Ash,270,396,3.1571164219999996,0.275476925095238
Thomas Fire Ash,270,398,3.160835353,0.275476925095238
Thomas Fire Ash,270,400,2.871108566,0.275476925095238
Thomas Fire Ash,270,402,3.307185076,0.275476925095238
Thomas Fire Ash,270,404,3.548518347,0.275476925095238
Thomas Fire Ash,270,406,3.5663852709999997,0.275476925095238
Thomas Fire Ash,270,408,3.240235908,0.275476925095238
Thomas Fire Ash,270,410,3.2978468800000003,0.275476925095238
Thomas Fire Ash,270,412,3.220948152,0.275476925095238
Thomas Fire Ash,270,414,3.142872555,0.275476925095238
Thomas Fire Ash,270,416,3.4997717509999995,0.275476925095238
Thomas Fire Ash,270,418,3.5872841380000002,0.275476925095238
Thomas Fire Ash,270,420,3.2160028919999997,0.275476925095238
Thomas Fire Ash,270,422,3.267601184,0.275476925095238
Thomas Fire Ash,270,424,3.2871374170000003,0.275476925095238
Thomas Fire Ash,270,426,3.1592220899999996,0.275476925095238
Thomas Fire Ash,270,428,3.2364535450000003,0.275476925095238
Thomas Fire Ash,270,430,3.2339544030000003,0.275476925095238
Thomas Fire Ash,270,432,3.2039771170000004,0.275476925095238
Thomas Fire Ash,270,434,2.950385983,0.275476925095238
Thomas Fire Ash,270,436,2.90041823,0.275476925095238
Thomas Fire Ash,270,438,3.0663100940000003,0.275476925095238
Thomas Fire Ash,270,440,2.929480042,0.275476925095238
Thomas Fire Ash,270,442,3.1309935050000006,0.275476925095238
Thomas Fire Ash,270,444,2.747112472,0.275476925095238
Thomas Fire Ash,270,446,2.885567644,0.275476925095238
Thomas Fire Ash,270,448,2.909766403,0.275476925095238
Thomas Fire Ash,270,450,3.072442656,0.275476925095238
Thomas Fire Ash,270,452,2.5897482629999997,0.275476925095238
Thomas Fire Ash,270,454,3.022180062,0.275476925095238
Thomas Fire Ash,270,456,2.496475927,0.275476925095238
Thomas Fire Ash,270,458,2.560965993,0.275476925095238
Thomas Fire Ash,270,460,2.3686870090000003,0.275476925095238
Thomas Fire Ash,270,462,2.4170706339999994,0.275476925095238
Thomas Fire Ash,270,464,2.4466330409999997,0.275476925095238
Thomas Fire Ash,270,466,2.2447494370000003,0.275476925095238
Thomas Fire Ash,270,468,2.180658928,0.275476925095238
Thomas Fire Ash,270,470,2.202469158,0.275476925095238
Thomas Fire Ash,270,472,2.23589456,0.275476925095238
Thomas Fire Ash,270,474,2.275307653,0.275476925095238
Thomas Fire Ash,270,476,2.077650993,0.275476925095238
Thomas Fire Ash,270,478,2.108394454,0.275476925095238
Thomas Fire Ash,270,480,2.1207762980000004,0.275476925095238
Thomas Fire Ash,270,482,2.0168075049999996,0.275476925095238
Thomas Fire Ash,270,484,1.8515860050000001,0.275476925095238
Thomas Fire Ash,270,486,1.7987291429999996,0.275476925095238
Thomas Fire Ash,270,488,1.7214128799999995,0.275476925095238
Thomas Fire Ash,270,490,1.8213763830000005,0.275476925095238
Thomas Fire Ash,270,492,1.7439650419999997,0.275476925095238
Thomas Fire Ash,270,494,1.5526618769999998,0.275476925095238
Thomas Fire Ash,270,496,1.5868904229999998,0.275476925095238
Thomas Fire Ash,270,498,1.5469121350000004,0.275476925095238
Thomas Fire Ash,270,500,1.5512739660000001,0.275476925095238
Thomas Fire Ash,270,502,1.3512787130000001,0.275476925095238
Thomas Fire Ash,270,504,1.545786266,0.275476925095238
Thomas Fire Ash,270,506,1.304681436,0.275476925095238
Thomas Fire Ash,270,508,1.446697769,0.275476925095238
Thomas Fire Ash,270,510,1.2439055910000003,0.275476925095238
Thomas Fire Ash,270,512,1.1794308400000002,0.275476925095238
Thomas Fire Ash,270,514,1.216581665,0.275476925095238
Thomas Fire Ash,270,516,1.07677443,0.275476925095238
Thomas Fire Ash,270,518,1.0874211379999998,0.275476925095238
Thomas Fire Ash,270,520,NA,0.275476925095238
Thomas Fire Ash,270,522,NA,0.275476925095238
Thomas Fire Ash,270,524,NA,0.275476925095238
Thomas Fire Ash,270,526,NA,0.275476925095238
Thomas Fire Ash,270,528,NA,0.275476925095238
Thomas Fire Ash,270,530,NA,0.275476925095238
Thomas Fire Ash,270,532,NA,0.275476925095238
Thomas Fire Ash,270,534,NA,0.275476925095238
Thomas Fire Ash,270,536,NA,0.275476925095238
Thomas Fire Ash,270,538,NA,0.275476925095238
Thomas Fire Ash,270,540,NA,0.275476925095238
Thomas Fire Ash,270,542,NA,0.275476925095238
Thomas Fire Ash,270,544,NA,0.275476925095238
Thomas Fire Ash,270,546,NA,0.275476925095238
Thomas Fire Ash,270,548,NA,0.275476925095238
Thomas Fire Ash,270,550,NA,0.275476925095238
Thomas Fire Ash,270,552,NA,0.275476925095238
Thomas Fire Ash,270,554,NA,0.275476925095238
Thomas Fire Ash,270,556,NA,0.275476925095238
Thomas Fire Ash,270,558,NA,0.275476925095238
Thomas Fire Ash,270,560,NA,0.275476925095238
Thomas Fire Ash,270,562,NA,0.275476925095238
Thomas Fire Ash,270,564,0.7327917830000001,0.275476925095238
Thomas Fire Ash,270,566,0.4432845649999999,0.275476925095238
Thomas Fire Ash,270,568,0.5174339080000001,0.275476925095238
Thomas Fire Ash,270,570,0.5509347679999999,0.275476925095238
Thomas Fire Ash,270,572,0.7290041719999998,0.275476925095238
Thomas Fire Ash,270,574,0.637498458,0.275476925095238
Thomas Fire Ash,270,576,0.4771754170000002,0.275476925095238
Thomas Fire Ash,270,578,NA,0.275476925095238
Thomas Fire Ash,270,580,NA,0.275476925095238
Thomas Fire Ash,270,582,NA,0.275476925095238
Thomas Fire Ash,270,584,NA,0.275476925095238
Thomas Fire Ash,270,586,NA,0.275476925095238
Thomas Fire Ash,270,588,NA,0.275476925095238
Thomas Fire Ash,270,590,NA,0.275476925095238
Thomas Fire Ash,270,592,NA,0.275476925095238
Thomas Fire Ash,270,594,NA,0.275476925095238
Thomas Fire Ash,270,596,NA,0.275476925095238
Thomas Fire Ash,270,598,NA,0.275476925095238
Thomas Fire Ash,270,600,NA,0.275476925095238
Thomas Fire Ash,275,300,NA,0.2677834970952381
Thomas Fire Ash,275,302,NA,0.2677834970952381
Thomas Fire Ash,275,304,NA,0.2677834970952381
Thomas Fire Ash,275,306,NA,0.2677834970952381
Thomas Fire Ash,275,308,NA,0.2677834970952381
Thomas Fire Ash,275,310,NA,0.2677834970952381
Thomas Fire Ash,275,312,NA,0.2677834970952381
Thomas Fire Ash,275,314,NA,0.2677834970952381
Thomas Fire Ash,275,316,NA,0.2677834970952381
Thomas Fire Ash,275,318,NA,0.2677834970952381
Thomas Fire Ash,275,320,NA,0.2677834970952381
Thomas Fire Ash,275,322,0.37075547799999997,0.2677834970952381
Thomas Fire Ash,275,324,0.3561362669999999,0.2677834970952381
Thomas Fire Ash,275,326,0.41977379699999995,0.2677834970952381
Thomas Fire Ash,275,328,0.5295729849999999,0.2677834970952381
Thomas Fire Ash,275,330,0.414069523,0.2677834970952381
Thomas Fire Ash,275,332,0.640694264,0.2677834970952381
Thomas Fire Ash,275,334,0.5332719079999999,0.2677834970952381
Thomas Fire Ash,275,336,0.8456208429999998,0.2677834970952381
Thomas Fire Ash,275,338,0.6856979839999999,0.2677834970952381
Thomas Fire Ash,275,340,0.765705439,0.2677834970952381
Thomas Fire Ash,275,342,0.95831051,0.2677834970952381
Thomas Fire Ash,275,344,0.9999564750000003,0.2677834970952381
Thomas Fire Ash,275,346,0.9861203980000002,0.2677834970952381
Thomas Fire Ash,275,348,1.2550925580000003,0.2677834970952381
Thomas Fire Ash,275,350,1.3389166440000002,0.2677834970952381
Thomas Fire Ash,275,352,1.318925487,0.2677834970952381
Thomas Fire Ash,275,354,1.365820946,0.2677834970952381
Thomas Fire Ash,275,356,1.567170273,0.2677834970952381
Thomas Fire Ash,275,358,1.7734409359999996,0.2677834970952381
Thomas Fire Ash,275,360,1.8930476600000006,0.2677834970952381
Thomas Fire Ash,275,362,1.9525495219999995,0.2677834970952381
Thomas Fire Ash,275,364,2.099920295,0.2677834970952381
Thomas Fire Ash,275,366,2.04776874,0.2677834970952381
Thomas Fire Ash,275,368,2.154093887,0.2677834970952381
Thomas Fire Ash,275,370,2.671574482,0.2677834970952381
Thomas Fire Ash,275,372,2.5017344230000003,0.2677834970952381
Thomas Fire Ash,275,374,2.490181827,0.2677834970952381
Thomas Fire Ash,275,376,2.7085443209999998,0.2677834970952381
Thomas Fire Ash,275,378,2.524786453,0.2677834970952381
Thomas Fire Ash,275,380,2.6542553160000004,0.2677834970952381
Thomas Fire Ash,275,382,2.9528752480000002,0.2677834970952381
Thomas Fire Ash,275,384,3.1332339439999997,0.2677834970952381
Thomas Fire Ash,275,386,3.2008159189999996,0.2677834970952381
Thomas Fire Ash,275,388,3.118768116,0.2677834970952381
Thomas Fire Ash,275,390,3.127036597,0.2677834970952381
Thomas Fire Ash,275,392,3.17748182,0.2677834970952381
Thomas Fire Ash,275,394,3.2095240890000003,0.2677834970952381
Thomas Fire Ash,275,396,3.5585511039999997,0.2677834970952381
Thomas Fire Ash,275,398,3.347824209,0.2677834970952381
Thomas Fire Ash,275,400,3.2935965410000003,0.2677834970952381
Thomas Fire Ash,275,402,3.245680495,0.2677834970952381
Thomas Fire Ash,275,404,3.5550788910000004,0.2677834970952381
Thomas Fire Ash,275,406,3.4424302649999996,0.2677834970952381
Thomas Fire Ash,275,408,3.5457818960000003,0.2677834970952381
Thomas Fire Ash,275,410,3.178433431,0.2677834970952381
Thomas Fire Ash,275,412,3.587318878,0.2677834970952381
Thomas Fire Ash,275,414,3.2587598100000004,0.2677834970952381
Thomas Fire Ash,275,416,3.4665465540000002,0.2677834970952381
Thomas Fire Ash,275,418,3.546518354,0.2677834970952381
Thomas Fire Ash,275,420,3.3635665070000003,0.2677834970952381
Thomas Fire Ash,275,422,3.391266112,0.2677834970952381
Thomas Fire Ash,275,424,3.21123347,0.2677834970952381
Thomas Fire Ash,275,426,3.044840301,0.2677834970952381
Thomas Fire Ash,275,428,3.090938623,0.2677834970952381
Thomas Fire Ash,275,430,3.0315808040000003,0.2677834970952381
Thomas Fire Ash,275,432,3.31314945,0.2677834970952381
Thomas Fire Ash,275,434,2.924877521,0.2677834970952381
Thomas Fire Ash,275,436,3.253157245,0.2677834970952381
Thomas Fire Ash,275,438,3.026464151,0.2677834970952381
Thomas Fire Ash,275,440,3.120206131,0.2677834970952381
Thomas Fire Ash,275,442,3.0396893289999998,0.2677834970952381
Thomas Fire Ash,275,444,2.5095968039999996,0.2677834970952381
Thomas Fire Ash,275,446,2.635001164,0.2677834970952381
Thomas Fire Ash,275,448,2.884210451,0.2677834970952381
Thomas Fire Ash,275,450,2.499855655,0.2677834970952381
Thomas Fire Ash,275,452,2.52801466,0.2677834970952381
Thomas Fire Ash,275,454,2.6325437160000003,0.2677834970952381
Thomas Fire Ash,275,456,2.7863125699999998,0.2677834970952381
Thomas Fire Ash,275,458,2.599637067,0.2677834970952381
Thomas Fire Ash,275,460,2.421211669,0.2677834970952381
Thomas Fire Ash,275,462,2.2463965710000005,0.2677834970952381
Thomas Fire Ash,275,464,2.32680846,0.2677834970952381
Thomas Fire Ash,275,466,2.3040935339999997,0.2677834970952381
Thomas Fire Ash,275,468,2.4317065010000003,0.2677834970952381
Thomas Fire Ash,275,470,2.2749522730000002,0.2677834970952381
Thomas Fire Ash,275,472,2.325845662,0.2677834970952381
Thomas Fire Ash,275,474,2.1370121639999997,0.2677834970952381
Thomas Fire Ash,275,476,1.8531240589999998,0.2677834970952381
Thomas Fire Ash,275,478,2.0263280829999997,0.2677834970952381
Thomas Fire Ash,275,480,1.8924813890000003,0.2677834970952381
Thomas Fire Ash,275,482,1.9787003570000001,0.2677834970952381
Thomas Fire Ash,275,484,1.725176071,0.2677834970952381
Thomas Fire Ash,275,486,1.872439066,0.2677834970952381
Thomas Fire Ash,275,488,1.6855773850000002,0.2677834970952381
Thomas Fire Ash,275,490,1.7175419650000001,0.2677834970952381
Thomas Fire Ash,275,492,1.5348325090000001,0.2677834970952381
